"ROW_ID","CREATED","CREATED_BY","LAST_UPD","LAST_UPD_BY","MODIFICATION_NUM","CONFLICT_ID","DB_LAST_UPD","CONDITION","COUNT","DATATYPE","DB_LAST_UPD_SRC","GROUP_ID","OPERATOR","ROW_NUM","VALUE","SOURCE_RECORD_ID","COND_PRODUCT_PARENT","CONSTRAINT_GROUPTYPE","CONSTRAINT_PARENT","IS_OBJ_EVALUATOR","IS_SUBJ_EVALUATOR"
"9-2W0OP0QEC5","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGCSalesChannel","","Profile Attribute","dataimp","G-0PYCJ","!=","R-Y2RP6","WEBSHP","1-26EAD8","","","","",""
"9-4WCXSKBR46","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGCSalesChannel","","Profile Attribute","dataimp","G-0PYCJ","!=","R-DJ0PV","e-Shop","1-26EAD8","","","","",""
"9-5AI29SXBWG","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BackEndOrderType","","Profile Attribute","dataimp","G-0PYCJ","!=","R-GMA0M","DOF","1-26EAD8","","","","",""
"9-JY5VURM3GA","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BackEndOrderType","","Profile Attribute","dataimp","G-0PYCJ","!=","R-CS49T","ARC","1-26EAD8","","","","",""
"9-NVOV8NCX1R","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGC_VOIP_CHECK","","Profile Attribute","dataimp","G-0PYCJ","!=","R-8DMYQ","Yes","1-26EAD8","","","","",""
"9-EVPA1BDX33","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-0PYCJ","=","R-L9522","NoIPPack","1-26EAD8","","","","",""
"9-ZHG9IOU96V","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-AMH70","=","R-Q0M8F","Packimus S","1-26KSFI","","","","",""
"9-RPTGM94JGL","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-AMH70","=","R-ZSE5G","Packimus S","1-26KSFI","","","","",""
"9-69R43WHRBP","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-AMH70","=","R-YRRPA","Packimus S","1-26KSFI","","","","",""
"9-QE61HD9QSW","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-AMH70","=","R-PXT4L","Packimus S","1-26KSFI","","","","",""
"9-Z1IY03PVWS","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-AMH70","=","R-KG708","Packimus Fiber S","1-26KSFI","","","","",""
"9-UVYNMG40G3","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-AMH70","=","R-HFRAR","Packimus Fiber S","1-26KSFI","","","","",""
"9-5GSUOQ0I0I","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-AMH70","=","R-3T8C4","Both","1-26KSFI","","","","",""
"9-44LQJ7WC1O","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-AMH70","!=","R-JVLSS","Move","1-26KSFI","","","","",""
"9-8UCPN55RTR","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-AMH70","!=","R-34C7D","Move","1-26KSFI","","","","",""
"9-8941UM05O6","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ZONE","","Profile Attribute","dataimp","G-AMH70","!=","R-CET9E","Fiber - Fiber","1-26KSFI","","","","",""
"9-38DC761QKL","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-AMH70","!=","R-UKX6V","CO Free","1-26KSFI","","","","",""
"9-18064KLVZZ","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGC Promotion Parent Action Code","","Attribute","dataimp","G-XRDC1","=","R-EOWMT","Add","1-26KW80","","","","",""
"9-FMAACKHOK8","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-XRDC1","=","R-T5M1F","Packimus","1-26KW80","","","","",""
"9-02YLS11KFS","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-XRDC1","=","R-4N29U","Packimus Fiber","1-26KW80","","","","",""
"9-D70MBR9EBE","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-XRDC1","=","R-LZRSR","Packimus Premium","1-26KW80","","","","",""
"9-ELYYKM7NMV","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-XRDC1","=","R-9CO9E","Packimus Premium fiber","1-26KW80","","","","",""
"9-BVWKVGEBN5","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-XRDC1","=","R-88915","Packimus Premium fiber","1-26KW80","","","","",""
"9-FG6DR5LYGD","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-XRDC1","=","R-ECB91","Packimus Premium fiber","1-26KW80","","","","",""
"9-WL97Y4T2K1","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGC_Inet","","Profile Attribute","dataimp","G-XRDC1","=","R-8F8WC","New","1-26KW80","","","","",""
"9-NM3S9ZDVZL","11/06/2024 15:47:23","0-1","11/06/2024 15:47:23","0-1","0","0","19/06/2024 16:11:55","BGC_TV","","Profile Attribute","dataimp","G-XRDC1","=","R-J0AAU","New","1-26KW80","","","","",""
"9-TBWXDDH5CM","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_PSTN","","Profile Attribute","dataimp","G-XRDC1","=","R-P3BSR","New","1-26KW80","","","","",""
"9-Z9KK6HEMRC","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-XRDC1","!=","R-H06O1","Move","1-26KW80","","","","",""
"9-WNDHZWDSF6","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-XRDC1","!=","R-IADJR","Move","1-26KW80","","","","",""
"9-0D4K6VLQFJ","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-XRDC1","!=","R-A43ZY","Move","1-26KW80","","","","",""
"9-5ESP4GXKHH","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-XRDC1","!=","R-5T7AW","Move","1-26KW80","","","","",""
"9-GF0WWO6Z97","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-XRDC1","!=","R-5KOO5","Both","1-26KW80","","","","",""
"9-TJ68VEK1JF","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-XRDC1","!=","R-GS7P9","CO Free","1-26KW80","","","","",""
"9-QQ3OP1Y9PP","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC Promotion Parent Action Code","","Attribute","dataimp","G-1HDA5","=","R-CULWT","Add","1-25JYLX","","","","",""
"9-J71FMWUO2J","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-1HDA5","=","R-VXKL4","Epic Full combo Copper","1-25JYLX","","","","",""
"9-8ARN38LNIJ","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-1HDA5","=","R-YV1TS","Epic Full combo Copper","1-25JYLX","","","","",""
"9-60LBKZRFLW","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-1HDA5","=","R-QX3Z2","Epic Full combo Copper","1-25JYLX","","","","",""
"9-U7KGCZ659N","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-1HDA5","=","R-AOZPJ","Epic Full combo Copper","1-25JYLX","","","","",""
"9-Z1POVJVT9E","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-1HDA5","=","R-2YYJM","Epic Full combo Copper","1-25JYLX","","","","",""
"9-RFV203WA5B","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-1HDA5","=","R-4LFMT","Epic Full combo fiber","1-25JYLX","","","","",""
"9-MQGBK57UIS","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_Inet","","Profile Attribute","dataimp","G-1HDA5","=","R-T3J94","New","1-25JYLX","","","","",""
"9-SXL4P31UTS","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_TV","","Profile Attribute","dataimp","G-1HDA5","=","R-8C5WY","New","1-25JYLX","","","","",""
"9-NHKQPOQNHC","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_TV","","Profile Attribute","dataimp","G-1HDA5","=","R-AVT74","New","1-25JYLX","","","","",""
"9-1O8QGJ7K4X","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-1HDA5","!=","R-KN78W","Move","1-25JYLX","","","","",""
"9-AVC2JX0WJG","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-1HDA5","!=","R-E1C5S","Move","1-25JYLX","","","","",""
"9-Z3J1JRF0S8","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-1HDA5","!=","R-4I9BY","Move","1-25JYLX","","","","",""
"9-H0ITF3L85G","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-1HDA5","!=","R-KVL2U","Move","1-25JYLX","","","","",""
"9-I7ONYXTR6K","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-1HDA5","!=","R-ITQ0S","Both","1-25JYLX","","","","",""
"9-SIX29JMVK3","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-1HDA5","!=","R-JF8OL","Both","1-25JYLX","","","","",""
"9-PEQ2IRDCVC","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-JTET1","=","R-2KY13","Epic Full combo Copper","1-25JVDR","","","","",""
"9-HCOE1FZ13F","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-JTET1","=","R-LN90Q","Epic Full combo Copper","1-25JVDR","","","","",""
"9-NB9A5YCP5E","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-JTET1","=","R-TKH0A","Epic Full combo Copper","1-25JVDR","","","","",""
"9-AARIF30X27","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-JTET1","=","R-WIVQX","Epic Full combo Copper","1-25JVDR","","","","",""
"9-10O5NRMLQV","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-JTET1","=","R-48AKI","Epic Full combo Copper","1-25JVDR","","","","",""
"9-D9CUX9OHXD","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-JTET1","=","R-V979S","Epic Full combo fiber","1-25JVDR","","","","",""
"9-HDQTKJAHCO","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-JTET1","=","R-VFIKQ","Both","1-25JVDR","","","","",""
"9-WD7E21IY1G","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-JTET1","!=","R-660PP","Move","1-25JVDR","","","","",""
"9-H3ZHPGSHR4","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-JTET1","!=","R-EV4O8","Move","1-25JVDR","","","","",""
"9-YKV4SXH0JS","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ZONE","","Profile Attribute","dataimp","G-JTET1","!=","R-1GIVM","Fiber - Fiber","1-25JVDR","","","","",""
"9-OGJXL6TLOR","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC Promotion Parent Action Code","","Attribute","dataimp","G-VMS7G","=","R-1FNXX","Add","1-1WPB4F","","","","",""
"9-OJ9DH6C5OT","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-VMS7G","=","R-92S3N","Office Advanced","1-1WPB4F","","","","",""
"9-V5H2PJZFIX","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-VMS7G","=","R-FLASP","Office Advanced","1-1WPB4F","","","","",""
"9-IBCGUILZ3M","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-VMS7G","=","R-J1N48","Office Premium Fiber","1-1WPB4F","","","","",""
"9-WOQ6UYLRI5","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-VMS7G","=","R-HW57D","Office Advanced","1-1WPB4F","","","","",""
"9-FVH1A94WSS","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-VMS7G","=","R-M3B1M","Office Advanced Fiber","1-1WPB4F","","","","",""
"9-XV393D09WR","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-VMS7G","=","R-HNE8W","Office Premium","1-1WPB4F","","","","",""
"9-40UKNS6935","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_Inet","","Profile Attribute","dataimp","G-VMS7G","=","R-OXGSV","New","1-1WPB4F","","","","",""
"9-VJMMFQHBAI","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_TV","","Profile Attribute","dataimp","G-VMS7G","=","R-P6DK2","New","1-1WPB4F","","","","",""
"9-59XMD5GKH0","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_PSTN","","Profile Attribute","dataimp","G-VMS7G","=","R-6KFH2","New","1-1WPB4F","","","","",""
"9-GWTJD4OX36","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-VMS7G","!=","R-3K9NO","Move","1-1WPB4F","","","","",""
"9-VBI0S2BT4K","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-VMS7G","!=","R-M7FZ5","Move","1-1WPB4F","","","","",""
"9-EX741KO3E6","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-VMS7G","!=","R-WM7W2","Move","1-1WPB4F","","","","",""
"9-ABV01WMLGT","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ZONE","","Profile Attribute","dataimp","G-VMS7G","=","R-BW42D","Fiber - Fiber","1-1WPB4F","","","","",""
"9-62UBAOR33J","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-VMS7G","=","R-0SGQA","Both","1-1WPB4F","","","","",""
"9-FL50KXITHJ","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-VMS7G","!=","R-2MF5U","CO Free","1-1WPB4F","","","","",""
"9-Q16MTLPYKR","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC Promotion Parent Action Code","","Attribute","dataimp","G-LKW5G","=","R-TEHF6","Add","1-2IQ4YD","","","","",""
"9-GMY9SK8Z10","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-LKW5G","=","R-QASBU","Beats Flex","1-2IQ4YD","","","","",""
"9-39VO60JPJB","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-LKW5G","=","R-VFJI0","Beats Flex Fiber","1-2IQ4YD","","","","",""
"9-G0I4PMYQF7","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-LKW5G","=","R-MLG2T","Flex Ambassador","1-2IQ4YD","","","","",""
"9-MT8FFWBC1E","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-LKW5G","=","R-RXM6B","Flex Fiber Ambassador","1-2IQ4YD","","","","",""
"9-EP0J4K2I8F","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-LKW5G","=","R-S8KPU","Flex Fiber Ambassador","1-2IQ4YD","","","","",""
"9-C5JSR2IREV","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-LKW5G","=","R-B1TAC","Flex Fiber Ambassador","1-2IQ4YD","","","","",""
"9-HDFFRWIOOK","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_Inet","","Profile Attribute","dataimp","G-LKW5G","=","R-VSQPE","New","1-2IQ4YD","","","","",""
"9-8NIL6JA3G9","11/06/2024 15:47:24","0-1","11/06/2024 15:47:24","0-1","0","0","19/06/2024 16:11:55","BGC_TV","","Profile Attribute","dataimp","G-LKW5G","=","R-15A9Q","New","1-2IQ4YD","","","","",""
"9-ZJVNV3XBY0","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_PSTN","","Profile Attribute","dataimp","G-LKW5G","=","R-9KTAU","New","1-2IQ4YD","","","","",""
"9-SREXG1C1SU","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-LKW5G","!=","R-W7O20","Move","1-2IQ4YD","","","","",""
"9-QH7K8W87KP","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-LKW5G","!=","R-QMZ92","Move","1-2IQ4YD","","","","",""
"9-K2UV7QL6BM","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-LKW5G","!=","R-9KQA8","Move","1-2IQ4YD","","","","",""
"9-5NT6K44X9L","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-LKW5G","!=","R-UAIN4","Move","1-2IQ4YD","","","","",""
"9-AX4MQXDKFD","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-LKW5G","!=","R-H0ZNQ","Both","1-2IQ4YD","","","","",""
"9-1DVDVUPU7I","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-LKW5G","!=","R-CBH2V","CO Free","1-2IQ4YD","","","","",""
"9-05B5ZDVOIY","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC Promotion Parent Action Code","","Attribute","dataimp","G-K8V8J","=","R-J05ON","Add","1-1I3W6P","","","","",""
"9-SUGJTKWPX3","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-K8V8J","=","R-S3OHL","Office Multi","1-1I3W6P","","","","",""
"9-HP0IN5YQJD","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-K8V8J","=","R-KWVJK","Office Multi","1-1I3W6P","","","","",""
"9-50PP2CL1EK","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-K8V8J","=","R-FO74P","Office Multi","1-1I3W6P","","","","",""
"9-XCDIHG9M74","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-K8V8J","=","R-3Q80I","Office Multi","1-1I3W6P","","","","",""
"9-A1QNSN9GKY","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-K8V8J","=","R-5A5QX","Office Multi","1-1I3W6P","","","","",""
"9-OV3XVX5GRW","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","Prod Prom Name","","Attribute","dataimp","G-K8V8J","=","R-2TQRO","Office fiber Multi","1-1I3W6P","","","","",""
"9-AV348WDHH3","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_Inet","","Profile Attribute","dataimp","G-K8V8J","=","R-A60UT","New","1-1I3W6P","","","","",""
"9-5XIA117A6O","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_TV","","Profile Attribute","dataimp","G-K8V8J","=","R-WF688","New","1-1I3W6P","","","","",""
"9-GJCO3AP386","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_PSTN","","Profile Attribute","dataimp","G-K8V8J","=","R-7CWNM","New","1-1I3W6P","","","","",""
"9-5AD96B7740","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-K8V8J","!=","R-RSI43","Move","1-1I3W6P","","","","",""
"9-JU1URZQWCH","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_ORIGINAL_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-K8V8J","!=","R-Y2F1V","Move","1-1I3W6P","","","","",""
"9-5CKKYDN4UR","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-K8V8J","!=","R-COAS5","Move","1-1I3W6P","","","","",""
"9-68X91IR90G","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_MOVE_MIGRATE_STATUS","","Profile Attribute","dataimp","G-K8V8J","!=","R-GIF35","Move","1-1I3W6P","","","","",""
"9-HCKOKXG36Q","11/06/2024 15:47:25","0-1","11/06/2024 15:47:25","0-1","0","0","19/06/2024 16:11:55","BGC_BF_ACCESS_TYPE","","Profile Attribute","dataimp","G-K8V8J","!=","R-MM2KZ","Both","1-1I3W6P","","","","",""
